fips2010,fmr0_17,fmr1_17,fmr2_17,fmr3_17,fmr4_17,fmr_0_22,fmr_1_22,fmr_2_22,fmr_3_22,fmr_4_22,metro_code,metro
4211599999,615,618,758,990,1119,565,615,803,1051,1148,NCNTY42115N42115,0
4211799999,481,645,746,1009,1211,549,628,826,1070,1254,NCNTY42117N42117,0
4211999999,587,591,785,1083,1095,613,731,833,1125,1298,NCNTY42119N42119,0
4212199999,535,569,681,852,977,534,601,757,936,1218,NCNTY42121N42121,0
4212399999,558,586,681,903,951,603,607,757,975,1082,NCNTY42123N42123,0
4212599999,566,657,822,1028,1133,763,807,981,1252,1371,METRO38300M38300,1
4212799999,513,700,808,1110,1114,651,730,885,1123,1229,NCNTY42127N42127,0
4212999999,566,657,822,1028,1133,763,807,981,1252,1371,METRO38300M38300,1
4213199999,553,657,802,1037,1202,614,714,877,1132,1218,METRO42540M42540,1
4213399999,570,686,892,1167,1245,692,785,1024,1300,1415,METRO49620M49620,1
4400105140,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
4400109280,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
4400173760,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
4400318640,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
4400322240,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
4400374300,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
4400377720,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
4400378440,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
4400536820,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
4400542400,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
4400545460,780,968,1229,1789,2165,1142,1319,1705,2367,2918,METRO39300N44005,1
4400549960,780,968,1229,1789,2165,1142,1319,1705,2367,2918,METRO39300N44005,1
4400557880,780,968,1229,1789,2165,1142,1319,1705,2367,2918,METRO39300N44005,1
4400570880,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
4400711800,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
4400714140,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
4400719180,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
4400720080,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
4400722960,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
4400727460,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
4400730340,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
4400737720,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
4400741500,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
4400751760,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
4400752480,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
4400754640,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
4400759000,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
4400764220,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
4400766200,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
4400780780,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
4400914500,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
4400925300,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
4400935380,825,845,1123,1511,1931,1043,1049,1259,1712,2155,METRO39300MM5520,1
4400948340,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
4400950500,825,845,1123,1511,1931,1043,1049,1259,1712,2155,METRO39300MM5520,1
4400951580,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
4400961160,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
4400967460,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
4400977000,825,845,1123,1511,1931,1043,1049,1259,1712,2155,METRO39300MM5520,1
4500199999,481,507,674,981,1188,577,580,712,1011,1219,NCNTY45001N45001,0
4500399999,563,618,745,1013,1313,685,789,906,1228,1532,METRO12260M12260,1
4500599999,481,507,674,973,1026,576,580,712,943,1036,NCNTY45005N45005,0
4500799999,538,543,674,901,989,634,665,833,1062,1418,METRO24860M11340,1
4500999999,501,528,702,878,968,541,545,717,1018,1160,NCNTY45009N45009,0
4501199999,493,519,690,863,951,603,606,712,963,1000,NCNTY45011N45011,0
4501399999,876,939,1083,1427,1889,1080,1100,1253,1618,2145,METRO25940N45013,1
4501599999,713,818,973,1290,1665,1183,1204,1372,1721,2206,METRO16700M16700,1
4501799999,592,759,876,1159,1436,834,869,990,1268,1531,METRO17900M17900,1
4501999999,713,818,973,1290,1665,1183,1204,1372,1721,2206,METRO16700M16700,1
4502199999,532,535,690,911,976,523,562,739,950,1122,NCNTY45021N45021,0
4502399999,512,515,674,898,1029,569,572,712,966,1105,METRO16740N45023,1
4502599999,481,584,674,851,929,614,625,712,955,1020,NCNTY45025N45025,0
4502799999,481,584,674,976,1023,548,552,712,880,1050,METRO44940M45027,1
4502999999,511,587,715,909,986,627,654,745,921,1044,NCNTY45029N45029,0
4503199999,514,584,674,902,970,586,621,721,941,1029,METRO22500N45031,1
4503399999,481,507,674,916,929,593,596,712,880,1133,NCNTY45033N45033,0
4503599999,713,818,973,1290,1665,1183,1204,1372,1721,2206,METRO16700M16700,1
4503799999,563,618,745,1013,1313,685,789,906,1228,1532,METRO12260M12260,1
4503999999,592,759,876,1159,1436,834,869,990,1268,1531,METRO17900M17900,1
4504199999,543,547,727,913,1002,631,635,832,1053,1174,METRO22500M22500,1
4504399999,558,588,781,1081,1180,650,654,843,1171,1176,NCNTY45043N45043,0
4504599999,551,656,773,1032,1254,783,871,992,1294,1579,METRO24860M24860,1
4504799999,521,549,730,1003,1006,644,648,793,1025,1075,NCNTY45047N45047,0
4504999999,481,507,674,881,929,544,548,712,978,1219,NCNTY45049N45049,0
4505199999,727,754,880,1172,1345,885,917,1062,1349,1526,METRO34820M34820,1
4505399999,707,757,873,1092,1203,752,815,929,1204,1500,METRO25940N45053,1
4505599999,567,580,686,900,1209,647,667,760,1067,1301,METRO17900N45055,1
4505799999,623,772,982,1328,1354,637,641,844,1105,1155,METRO16740N45057,1
4505999999,490,507,674,850,929,591,595,783,981,1062,METRO24860N45059,1
4506199999,481,584,674,926,929,579,583,712,1011,1219,NCNTY45061N45061,0
4506399999,592,759,876,1159,1436,834,869,990,1268,1531,METRO17900M17900,1
4506599999,481,507,674,843,929,538,541,712,1011,1036,NCNTY45065N45065,0
4506799999,557,584,674,968,982,543,568,712,890,1088,NCNTY45067N45067,0
4506999999,481,507,674,854,976,484,541,712,931,1020,NCNTY45069N45069,0
4507199999,481,507,674,862,1119,624,628,826,1049,1276,NCNTY45071N45071,0
4507399999,481,535,674,891,1188,536,613,806,1041,1093,NCNTY45073N45073,0
4507599999,560,564,749,971,1136,614,625,712,901,1182,NCNTY45075N45075,0
4507799999,551,656,773,1032,1254,783,871,992,1294,1579,METRO24860M24860,1
4507999999,592,759,876,1159,1436,834,869,990,1268,1531,METRO17900M17900,1
4508199999,592,759,876,1159,1436,834,869,990,1268,1531,METRO17900M17900,1
4508399999,449,575,697,937,1065,740,758,864,1136,1172,METRO43900M43900,1
4508599999,586,590,729,960,1077,586,689,851,1067,1193,METRO44940M44940,1
4508799999,452,507,674,862,929,523,541,712,985,1002,NCNTY45087N45087,0
4508999999,481,584,674,981,1085,538,541,712,880,1128,NCNTY45089N45089,0
4509199999,703,784,907,1230,1560,996,1014,1155,1497,1942,METRO16740M16740,1
4600399999,433,485,645,807,889,541,640,757,936,1027,NCNTY46003N46003,0
4600599999,433,487,645,886,889,572,575,757,1013,1131,NCNTY46005N46005,0
4600799999,433,559,645,914,917,541,664,757,936,1219,NCNTY46007N46007,0
4600999999,433,559,645,939,1136,541,575,757,1051,1055,NCNTY46009N46009,0
4601199999,459,548,719,1026,1029,604,608,800,1136,1369,NCNTY46011N46011,0
4601399999,440,521,693,952,955,552,592,772,1097,1321,NCNTY46013N46013,0
4601599999,433,485,645,886,889,541,575,757,1075,1296,NCNTY46015N46015,0
4601799999,513,662,764,956,1053,541,575,757,936,1219,NCNTY46017N46017,0
4601999999,433,485,645,840,889,608,635,836,1033,1346,NCNTY46019N46019,0
4602199999,434,487,647,870,1140,541,575,757,1065,1219,NCNTY46021N46021,0
4602399999,433,515,645,807,991,541,636,757,1004,1110,NCNTY46023N46023,0
4602599999,454,509,676,846,932,541,575,757,936,1166,NCNTY46025N46025,0
4602799999,500,561,745,1006,1313,546,597,785,1098,1344,NCNTY46027N46027,0
4602999999,458,513,682,898,1077,530,601,791,1085,1354,NCNTY46029N46029,0
4603199999,433,485,645,886,889,541,664,757,936,1096,NCNTY46031N46031,0
4603399999,519,588,781,1109,1326,696,739,973,1203,1333,NCNTY46033N46033,0
4603599999,452,507,674,870,1055,525,600,790,1035,1352,NCNTY46035N46035,0
4603799999,433,502,645,886,918,541,608,757,1023,1219,NCNTY46037N46037,0
4603999999,433,559,645,886,889,541,578,757,1075,1219,NCNTY46039N46039,0
4604199999,503,506,673,859,928,541,606,757,936,1027,NCNTY46041N46041,0
4604399999,579,649,862,1078,1188,599,637,838,1100,1349,NCNTY46043N46043,0
4604599999,451,506,672,903,1057,541,575,757,993,1296,NCNTY46045N46045,0
4604799999,434,487,647,877,926,610,648,853,1054,1373,NCNTY46047N46047,0
4604999999,433,485,645,867,889,541,575,757,993,1219,NCNTY46049N46049,0
4605199999,434,493,646,861,1138,542,576,758,937,1220,NCNTY46051N46051,0
4605399999,433,559,645,905,947,541,599,757,1072,1296,NCNTY46053N46053,0
4605599999,482,540,718,965,990,543,577,759,996,1222,NCNTY46055N46055,0
4605799999,508,512,680,892,937,541,617,757,1023,1027,NCNTY46057N46057,0
4605999999,433,518,645,867,889,541,575,757,1053,1219,NCNTY46059N46059,0
4606199999,433,485,645,867,889,541,575,757,1075,1219,NCNTY46061N46061,0
4606399999,433,485,645,867,889,618,657,864,1068,1391,NCNTY46063N46063,0
4606599999,448,525,695,1012,1225,530,606,797,1132,1364,NCNTY46065N46065,0
4606799999,438,491,653,817,900,573,610,802,991,1088,NCNTY46067N46067,0
4606999999,433,485,645,867,889,541,575,757,936,1219,NCNTY46069N46069,0
4607199999,433,485,645,886,889,541,664,757,1054,1057,NCNTY46071N46071,0
4607399999,433,549,645,886,889,541,664,757,1075,1219,NCNTY46073N46073,0
4607599999,433,485,645,867,889,543,577,759,996,1222,NCNTY46075N46075,0
4607799999,409,485,645,939,1095,541,575,757,990,1121,NCNTY46077N46077,0
4607999999,433,559,645,939,1136,541,575,757,1075,1233,NCNTY46079N46079,0
4608199999,466,500,645,886,889,511,584,769,1092,1316,NCNTY46081N46081,0
4608399999,543,655,811,1098,1296,668,733,897,1187,1535,METRO43620M43620,1
4608599999,433,545,645,836,889,541,575,757,936,1156,NCNTY46085N46085,0
4608799999,543,655,811,1098,1296,668,733,897,1187,1535,METRO43620M43620,1
4608999999,517,579,770,1035,1061,541,575,757,1075,1219,NCNTY46089N46089,0
4609199999,433,485,645,886,889,541,664,757,1060,1219,NCNTY46091N46091,0
4609399999,466,575,701,1020,1151,609,696,916,1243,1568,METRO39660N46093,1
4609599999,433,485,645,867,889,541,575,757,961,1219,NCNTY46095N46095,0
4609799999,433,485,645,911,914,541,575,757,936,1219,NCNTY46097N46097,0
4609999999,543,655,811,1098,1296,668,733,897,1187,1535,METRO43620M43620,1
4610199999,433,532,645,864,889,541,637,757,1002,1296,NCNTY46101N46101,0
4610399999,575,619,823,1149,1344,608,695,915,1294,1457,METRO39660M39660,1
4610599999,433,485,645,807,889,541,575,757,965,1228,NCNTY46105N46105,0
4610799999,433,485,645,867,889,541,575,757,993,1027,NCNTY46107N46107,0
4610999999,433,512,645,877,889,541,591,757,994,1146,NCNTY46109N46109,0
4611199999,433,559,645,939,1136,541,627,757,1075,1219,NCNTY46111N46111,0
4611599999,486,489,645,886,889,541,575,757,936,1027,NCNTY46115N46115,0
4611799999,473,530,704,946,970,602,640,842,1105,1356,NCNTY46117N46117,0
4611999999,433,513,645,886,889,543,577,759,996,1222,NCNTY46119N46119,0
4612199999,433,559,645,807,889,541,575,757,1026,1219,NCNTY46121N46121,0
4612399999,433,485,645,886,889,541,575,757,936,1219,NCNTY46123N46123,0
4612599999,543,655,811,1098,1296,668,733,897,1187,1535,METRO43620M43620,1
4612799999,478,567,753,942,1038,578,661,870,1075,1180,METRO43580M43580,1
4612999999,433,559,645,939,1061,541,590,757,936,1140,NCNTY46129N46129,0
4613599999,441,485,645,889,1136,541,575,757,1021,1165,NCNTY46135N46135,0
4613799999,433,485,645,906,910,541,575,757,939,1144,NCNTY46137N46137,0
4700199999,520,669,811,1057,1374,717,800,980,1287,1512,METRO28940M28940,1
4700399999,501,595,686,977,1187,630,635,835,1032,1181,NCNTY47003N47003,0
4700599999,444,457,608,846,849,547,579,676,836,999,NCNTY47005N47005,0
4700799999,444,527,608,761,891,510,514,676,960,1157,NCNTY47007N47007,0
4700999999,520,669,811,1057,1374,717,800,980,1287,1512,METRO28940M28940,1
4701199999,473,561,745,950,1198,570,631,830,1079,1224,METRO17420M17420,1
4701399999,389,457,608,764,1071,473,541,712,964,1034,METRO28940N47013,1
4701599999,700,780,959,1274,1503,1079,1100,1253,1587,1975,METRO34980M34980,1
4701799999,444,457,608,761,891,547,593,676,869,917,NCNTY47017N47017,0
4701999999,472,527,668,846,1000,609,648,781,997,1182,METRO27740M27740,1
4702199999,700,780,959,1274,1503,1079,1100,1253,1587,1975,METRO34980M34980,1
4702399999,500,566,687,948,1097,561,651,845,1160,1165,METRO27180M27180,1
4702599999,444,502,608,761,1066,547,569,676,850,917,NCNTY47025N47025,0
4702799999,444,468,608,793,891,528,532,676,960,1080,NCNTY47027N47027,0
4702999999,444,457,608,885,891,510,514,676,960,1154,NCNTY47029N47029,0
4703199999,440,521,693,919,955,561,564,739,996,1265,NCNTY47031N47031,0
4703399999,448,475,608,772,1058,462,529,696,919,1191,METRO27180N47033,1
4703599999,490,505,671,844,925,541,545,695,987,1093,NCNTY47035N47035,0
4703799999,700,780,959,1274,1503,1079,1100,1253,1587,1975,METRO34980M34980,1
4703999999,502,527,608,829,973,547,593,676,836,979,NCNTY47039N47039,0
4704199999,444,457,608,851,854,510,514,676,907,979,NCNTY47041N47041,0
4704399999,700,780,959,1274,1503,1079,1100,1253,1587,1975,METRO34980M34980,1
4704599999,456,470,625,910,930,457,523,688,977,1060,NCNTY47045N47045,0
4704799999,631,707,835,1137,1331,694,792,912,1219,1404,METRO32820M32820,1
4704999999,444,457,608,761,934,510,514,676,836,1013,NCNTY47049N47049,0
4705199999,444,457,608,876,1007,539,542,677,941,1052,NCNTY47051N47051,0
4705399999,502,524,608,809,933,470,569,708,962,1212,METRO27180M47053,1
4705599999,444,527,608,830,912,568,616,702,889,1121,NCNTY47055N47055,0
4705799999,389,460,608,854,894,549,553,699,944,948,METRO34100M47057,1
4705999999,494,497,661,845,987,583,593,676,960,1134,NCNTY47059N47059,0
4706199999,444,496,608,849,891,527,531,676,883,979,NCNTY47061N47061,0
4706399999,480,502,667,930,933,577,581,763,1054,1128,METRO34100M34100,1
4706599999,562,661,822,1084,1343,721,742,883,1148,1380,METRO16860M16860,1
4706799999,444,495,608,827,1071,523,526,676,904,1157,NCNTY47067N47067,0
4706999999,444,457,608,789,871,510,514,676,881,922,NCNTY47069N47069,0
4707199999,501,516,686,858,1005,510,514,676,848,990,NCNTY47071N47071,0
4707399999,453,479,636,836,914,524,546,702,920,1012,METRO28700M28700,1
4707599999,488,521,668,877,979,508,514,676,897,966,NCNTY47075N47075,0
4707799999,488,503,669,837,922,547,593,676,913,917,NCNTY47077N47077,0
4707999999,444,457,608,787,1028,510,514,676,852,917,NCNTY47079N47079,0
4708199999,510,584,717,954,988,583,617,703,960,1217,NCNTY47081N47081,0
4708399999,444,487,608,776,892,561,565,743,918,1008,NCNTY47083N47083,0
4708599999,466,488,638,798,879,547,593,676,953,1157,NCNTY47085N47085,0
4708799999,444,510,608,885,891,510,514,676,836,917,NCNTY47087N47087,0
4708999999,480,502,667,930,933,577,581,763,1054,1128,METRO34100M34100,1
4709199999,444,527,608,761,866,547,557,676,836,979,NCNTY47091N47091,0
4709399999,520,669,811,1057,1374,717,800,980,1287,1512,METRO28940M28940,1
