,state_county_code,census_region,metro,fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,ELI_2,median,I50_2,I80_2,ave_util_allowed,hh_income,months_from_movein,months_waiting,pct_utility_allow,PrincipalComponent1,PrincipalComponent2,PrincipalComponent3,Class,state_name,county_name
1013,22089,7,1,104,131,125,170,175,2560,18600,6050,9650,29,649,29,16,0,-0.3807335950262725,-0.5912959145251051,-1.0717456740440774,2,Iowa,Mills County
1014,22093,7,1,162,97,213,245,156,2070,8600,3450,5500,-15,1992,-4,-14,0,-1.2093767826344246,0.10966922623268482,-2.513544234089447,2,Iowa,Mitchell County
1015,22095,7,1,104,131,125,170,175,2560,18600,6050,9650,-16,3839,41,40,1,-0.3281528765107428,-0.7556772626238685,-1.2425250307361528,2,Iowa,Monona County
1016,22097,7,0,134,83,102,145,194,2070,13600,2750,4450,14,1417,8,0,-1,-2.0208959570685927,-0.3202306719771157,-2.0493816281459054,2,Iowa,Monroe County
1017,22099,7,1,20,50,47,99,123,2160,18900,4400,7050,-2,1407,7,-2,0,-1.7894023111793353,-0.1559169542419548,-0.85990533537845,2,Iowa,Montgomery County
1018,22101,7,0,51,155,152,99,256,2070,5200,2100,3400,11,1192,29,-6,0,-2.3454973889259323,-0.35171764149207785,-2.741949959467437,2,Iowa,Muscatine County
1019,22103,7,1,104,131,125,170,175,2560,18600,6050,9650,-22,1942,33,8,0,-0.39883823415246106,-0.000279844493420324,-1.1666823657629102,2,Iowa,O'Brien County
1020,22105,7,1,103,104,124,142,118,2070,13100,5050,8100,12,495,8,12,-1,-1.2124459816314963,-0.16790117012716788,-1.440383289477089,2,Iowa,Osceola County
1021,22109,7,1,-64,34,21,-12,-99,2070,13500,4350,6850,-100,-12770,-84,-25,-104,-3.471832092532163,8.46781768587269,0.008650092321885284,0,Iowa,Page County
1022,22111,7,1,-7,-7,6,-16,0,2070,5900,2350,3750,-16,-166,-2,-17,-1,-3.608440902575065,0.44227522134019126,-1.3507357128628388,2,Iowa,Palo Alto County
1023,22113,7,1,106,81,84,21,-5,2070,11400,4550,7300,-4,-98,22,-34,-2,-1.962178563617194,0.33890771172429685,-1.149309705679231,2,Iowa,Plymouth County
1024,22115,7,0,78,11,6,-1,65,2070,12300,4900,7850,20,-1043,22,1,1,-2.6176409681059716,-0.05986664965465349,-0.7538325569175541,2,Iowa,Pocahontas County
1025,22117,7,0,137,155,90,221,134,2070,9400,2750,4450,-48,-2618,-40,-26,0,-2.1925620926940548,2.0108442064520053,-2.339639754197803,2,Iowa,Polk County
1026,22119,7,0,94,2,76,140,71,2070,-4300,2750,4450,14,1874,11,12,0,-3.299467523565879,-0.6408373266610018,-2.437310455674498,2,Iowa,Pottawattamie County
1027,22121,7,1,140,39,61,77,87,5000,21000,8300,13350,-1,-59,-1,-21,3,-0.1175082076337988,0.3109392754489687,0.6832951973486083,3,Iowa,Poweshiek County
1028,22123,7,0,78,75,92,144,187,2070,12900,3500,5600,-7,1614,7,-1,-15,-2.1091288609798653,0.42651440010852676,-1.7450839159047546,2,Iowa,Ringgold County
1029,22127,7,0,30,5,92,56,135,2070,10800,2750,4450,-1,-734,-4,3,0,-3.0043901668717834,0.36653849877643313,-1.5793314630456443,2,Iowa,Sac County
1030,23001,1,1,134,121,167,234,260,2910,18500,7550,12150,-1,1325,2,6,1,0.5498102751135885,-0.1007970402892401,-0.11037974683936769,3,Iowa,Scott County
1031,23001,1,1,134,121,167,234,260,2910,18500,7550,12150,-1,1325,2,6,1,0.5498102751135885,-0.1007970402892401,-0.11037974683936769,3,Iowa,Shelby County
1032,23001,1,1,134,121,167,234,260,2910,18500,7550,12150,-1,1325,2,6,1,0.5498102751135885,-0.1007970402892401,-0.11037974683936769,3,Iowa,Sioux County
1033,23001,1,1,134,121,167,234,260,2910,18500,7550,12150,-1,1325,2,6,1,0.5498102751135885,-0.1007970402892401,-0.11037974683936769,3,Iowa,Story County
1034,23001,1,1,134,121,167,234,260,2910,18500,7550,12150,-1,1325,2,6,1,0.5498102751135885,-0.1007970402892401,-0.11037974683936769,3,Iowa,Tama County
1035,23001,1,1,134,121,167,234,260,2910,18500,7550,12150,-1,1325,2,6,1,0.5498102751135885,-0.1007970402892401,-0.11037974683936769,3,Iowa,Taylor County
1036,23001,1,1,134,121,167,234,260,2910,18500,7550,12150,-1,1325,2,6,1,0.5498102751135885,-0.1007970402892401,-0.11037974683936769,3,Iowa,Union County
1037,23001,1,1,134,121,167,234,260,2910,18500,7550,12150,-1,1325,2,6,1,0.5498102751135885,-0.1007970402892401,-0.11037974683936769,3,Iowa,Van Buren County
1038,23001,1,1,134,121,167,234,260,2910,18500,7550,12150,-1,1325,2,6,1,0.5498102751135885,-0.1007970402892401,-0.11037974683936769,3,Iowa,Wapello County
1039,23001,1,1,134,121,167,234,260,2910,18500,7550,12150,-1,1325,2,6,1,0.5498102751135885,-0.1007970402892401,-0.11037974683936769,3,Iowa,Warren County
1040,23001,1,1,134,121,167,234,260,2910,18500,7550,12150,-1,1325,2,6,1,0.5498102751135885,-0.1007970402892401,-0.11037974683936769,3,Iowa,Washington County
1041,23001,1,1,134,121,167,234,260,2910,18500,7550,12150,-1,1325,2,6,1,0.5498102751135885,-0.1007970402892401,-0.11037974683936769,3,Iowa,Wayne County
1042,23001,1,1,134,121,167,234,260,2910,18500,7550,12150,-1,1325,2,6,1,0.5498102751135885,-0.1007970402892401,-0.11037974683936769,3,Iowa,Webster County
1043,23001,1,1,134,121,167,234,260,2910,18500,7550,12150,-1,1325,2,6,1,0.5498102751135885,-0.1007970402892401,-0.11037974683936769,3,Iowa,Winnebago County
1044,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Iowa,Winneshiek County
1045,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Iowa,Woodbury County
1046,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Iowa,Worth County
1047,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Iowa,Wright County
1048,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Allen County
1049,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Anderson County
1050,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Atchison County
1051,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Barber County
1052,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Barton County
1053,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Bourbon County
1054,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Brown County
1055,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Butler County
1056,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Chase County
1057,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Chautauqua County
1058,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Cherokee County
1059,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Cheyenne County
1060,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Clark County
1061,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Clay County
1062,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Cloud County
1063,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Coffey County
1064,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Comanche County
1065,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Cowley County
1066,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Crawford County
1067,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Decatur County
1068,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Dickinson County
1069,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Doniphan County
1070,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Douglas County
1071,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Edwards County
1072,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Elk County
1073,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Ellis County
1074,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Ellsworth County
1075,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Finney County
1076,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Ford County
1077,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Franklin County
1078,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Geary County
1079,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Gove County
1080,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Graham County
1081,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Grant County
1082,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Gray County
1083,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Greeley County
1084,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Greenwood County
1085,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Hamilton County
1086,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Harper County
1087,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Harvey County
1088,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Haskell County
1089,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Hodgeman County
1090,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Jackson County
1091,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Jefferson County
1092,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Jewell County
1093,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Johnson County
1094,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Kearny County
1095,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Kingman County
1096,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Kiowa County
1097,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Labette County
1098,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Lane County
1099,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Leavenworth County
1100,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Lincoln County
1101,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Linn County
1102,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Logan County
1103,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Lyon County
1104,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,McPherson County
1105,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Marion County
1106,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Marshall County
1107,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Meade County
1108,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Miami County
1109,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Mitchell County
1110,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Montgomery County
1111,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Morris County
1112,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Morton County
1113,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Nemaha County
1114,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Neosho County
1115,23003,1,0,-14,46,100,169,280,2070,18700,6250,10000,2,860,5,-8,-2,-1.1642728195842038,0.05633019015305987,0.06367185045856612,2,Kansas,Ness County
1116,23005,1,1,262,286,371,370,401,3700,17400,6150,9800,1,1033,-2,3,-7,2.088903425779878,0.3598734414078584,-1.6941888263561038,3,Kansas,Norton County
1117,23005,1,1,262,286,371,370,401,3700,17400,6150,9800,1,1033,-2,3,-7,2.088903425779878,0.3598734414078584,-1.6941888263561038,3,Kansas,Osage County
1118,23005,1,1,262,286,371,370,401,3700,17400,6150,9800,1,1033,-2,3,-7,2.088903425779878,0.3598734414078584,-1.6941888263561038,3,Kansas,Osborne County
1119,23005,1,1,333,414,559,634,978,7050,29300,11850,18900,1,1033,-2,3,-7,6.808112898852348,0.7539774361551308,-1.0079116343534151,1,Kansas,Ottawa County
1120,23005,1,1,333,414,559,634,978,7050,29300,11850,18900,1,1033,-2,3,-7,6.808112898852348,0.7539774361551308,-1.0079116343534151,1,Kansas,Pawnee County
1121,23005,1,1,333,414,559,634,978,7050,29300,11850,18900,1,1033,-2,3,-7,6.808112898852348,0.7539774361551308,-1.0079116343534151,1,Kansas,Phillips County
1122,23005,1,1,333,414,559,634,978,7050,29300,11850,18900,1,1033,-2,3,-7,6.808112898852348,0.7539774361551308,-1.0079116343534151,1,Kansas,Pottawatomie County
1123,23005,1,1,333,414,559,634,978,7050,29300,11850,18900,1,1033,-2,3,-7,6.808112898852348,0.7539774361551308,-1.0079116343534151,1,Kansas,Pratt County
1124,23005,1,1,333,414,559,634,978,7050,29300,11850,18900,1,1033,-2,3,-7,6.808112898852348,0.7539774361551308,-1.0079116343534151,1,Kansas,Rawlins County
1125,23005,1,1,333,414,559,634,978,7050,29300,11850,18900,1,1033,-2,3,-7,6.808112898852348,0.7539774361551308,-1.0079116343534151,1,Kansas,Reno County
1126,23005,1,1,333,414,559,634,978,7050,29300,11850,18900,1,1033,-2,3,-7,6.808112898852348,0.7539774361551308,-1.0079116343534151,1,Kansas,Republic County
1127,23005,1,1,333,414,559,634,978,7050,29300,11850,18900,1,1033,-2,3,-7,6.808112898852348,0.7539774361551308,-1.0079116343534151,1,Kansas,Rice County
1128,23005,1,1,262,286,371,370,401,3700,17400,6150,9800,1,1033,-2,3,-7,2.088903425779878,0.3598734414078584,-1.6941888263561038,3,Kansas,Riley County
1129,23005,1,1,262,286,371,370,401,3700,17400,6150,9800,1,1033,-2,3,-7,2.088903425779878,0.3598734414078584,-1.6941888263561038,3,Kansas,Rooks County
1130,23005,1,1,333,414,559,634,978,7050,29300,11850,18900,1,1033,-2,3,-7,6.808112898852348,0.7539774361551308,-1.0079116343534151,1,Kansas,Rush County
1131,23005,1,1,262,286,371,370,401,3700,17400,6150,9800,1,1033,-2,3,-7,2.088903425779878,0.3598734414078584,-1.6941888263561038,3,Kansas,Russell County
1132,23005,1,1,262,286,371,370,401,3700,17400,6150,9800,1,1033,-2,3,-7,2.088903425779878,0.3598734414078584,-1.6941888263561038,3,Kansas,Saline County
1133,23005,1,1,333,414,559,634,978,7050,29300,11850,18900,1,1033,-2,3,-7,6.808112898852348,0.7539774361551308,-1.0079116343534151,1,Kansas,Scott County
1134,23005,1,1,333,414,559,634,978,7050,29300,11850,18900,1,1033,-2,3,-7,6.808112898852348,0.7539774361551308,-1.0079116343534151,1,Kansas,Sedgwick County
1135,23005,1,1,262,286,371,370,401,3700,17400,6150,9800,1,1033,-2,3,-7,2.088903425779878,0.3598734414078584,-1.6941888263561038,3,Kansas,Seward County
1136,23005,1,1,333,414,559,634,978,7050,29300,11850,18900,1,1033,-2,3,-7,6.808112898852348,0.7539774361551308,-1.0079116343534151,1,Kansas,Shawnee County
1137,23005,1,1,333,414,559,634,978,7050,29300,11850,18900,1,1033,-2,3,-7,6.808112898852348,0.7539774361551308,-1.0079116343534151,1,Kansas,Sheridan County
1138,23005,1,1,262,286,371,370,401,3700,17400,6150,9800,1,1033,-2,3,-7,2.088903425779878,0.3598734414078584,-1.6941888263561038,3,Kansas,Sherman County
1139,23005,1,1,333,414,559,634,978,7050,29300,11850,18900,1,1033,-2,3,-7,6.808112898852348,0.7539774361551308,-1.0079116343534151,1,Kansas,Smith County
1140,23005,1,1,333,414,559,634,978,7050,29300,11850,18900,1,1033,-2,3,-7,6.808112898852348,0.7539774361551308,-1.0079116343534151,1,Kansas,Stafford County
1141,23005,1,1,333,414,559,634,978,7050,29300,11850,18900,1,1033,-2,3,-7,6.808112898852348,0.7539774361551308,-1.0079116343534151,1,Kansas,Stanton County
1142,23005,1,1,333,414,559,634,978,7050,29300,11850,18900,1,1033,-2,3,-7,6.808112898852348,0.7539774361551308,-1.0079116343534151,1,Kansas,Stevens County
1143,23005,1,1,333,414,559,634,978,7050,29300,11850,18900,1,1033,-2,3,-7,6.808112898852348,0.7539774361551308,-1.0079116343534151,1,Kansas,Sumner County
1144,23007,1,0,44,76,139,258,173,2070,18900,6250,10000,-7,511,7,9,-8,-0.7830804889409284,0.41894367375411573,-0.22282393277097717,2,Kansas,Thomas County
1145,23007,1,0,44,76,139,258,173,2070,18900,6250,10000,-7,511,7,9,-8,-0.7830804889409284,0.41894367375411573,-0.22282393277097717,2,Kansas,Trego County
1146,23007,1,0,44,76,139,258,173,2070,18900,6250,10000,-7,511,7,9,-8,-0.7830804889409284,0.41894367375411573,-0.22282393277097717,2,Kansas,Wabaunsee County
1147,23007,1,0,44,76,139,258,173,2070,18900,6250,10000,-7,511,7,9,-8,-0.7830804889409284,0.41894367375411573,-0.22282393277097717,2,Kansas,Wallace County
1148,23007,1,0,44,76,139,258,173,2070,18900,6250,10000,-7,511,7,9,-8,-0.7830804889409284,0.41894367375411573,-0.22282393277097717,2,Kansas,Washington County
1149,23007,1,0,44,76,139,258,173,2070,18900,6250,10000,-7,511,7,9,-8,-0.7830804889409284,0.41894367375411573,-0.22282393277097717,2,Kansas,Wichita County
1150,23007,1,0,44,76,139,258,173,2070,18900,6250,10000,-7,511,7,9,-8,-0.7830804889409284,0.41894367375411573,-0.22282393277097717,2,Kansas,Wilson County
1151,23007,1,0,44,76,139,258,173,2070,18900,6250,10000,-7,511,7,9,-8,-0.7830804889409284,0.41894367375411573,-0.22282393277097717,2,Kansas,Woodson County
1152,23007,1,0,44,76,139,258,173,2070,18900,6250,10000,-7,511,7,9,-8,-0.7830804889409284,0.41894367375411573,-0.22282393277097717,2,Kansas,Wyandotte County
1153,23007,1,0,44,76,139,258,173,2070,18900,6250,10000,-7,511,7,9,-8,-0.7830804889409284,0.41894367375411573,-0.22282393277097717,2,Kentucky,Adair County
1154,23007,1,0,44,76,139,258,173,2070,18900,6250,10000,-7,511,7,9,-8,-0.7830804889409284,0.41894367375411573,-0.22282393277097717,2,Kentucky,Allen County
1155,23007,1,0,44,76,139,258,173,2070,18900,6250,10000,-7,511,7,9,-8,-0.7830804889409284,0.41894367375411573,-0.22282393277097717,2,Kentucky,Anderson County
1156,23007,1,0,44,76,139,258,173,2070,18900,6250,10000,-7,511,7,9,-8,-0.7830804889409284,0.41894367375411573,-0.22282393277097717,2,Kentucky,Ballard County
1157,23007,1,0,44,76,139,258,173,2070,18900,6250,10000,-7,511,7,9,-8,-0.7830804889409284,0.41894367375411573,-0.22282393277097717,2,Kentucky,Barren County
1158,23007,1,0,44,76,139,258,173,2070,18900,6250,10000,-7,511,7,9,-8,-0.7830804889409284,0.41894367375411573,-0.22282393277097717,2,Kentucky,Bath County
1159,23007,1,0,44,76,139,258,173,2070,18900,6250,10000,-7,511,7,9,-8,-0.7830804889409284,0.41894367375411573,-0.22282393277097717,2,Kentucky,Bell County
1160,23007,1,0,44,76,139,258,173,2070,18900,6250,10000,-7,511,7,9,-8,-0.7830804889409284,0.41894367375411573,-0.22282393277097717,2,Kentucky,Boone County
1161,23007,1,0,44,76,139,258,173,2070,18900,6250,10000,-7,511,7,9,-8,-0.7830804889409284,0.41894367375411573,-0.22282393277097717,2,Kentucky,Bourbon County
1162,23007,1,0,44,76,139,258,173,2070,18900,6250,10000,-7,511,7,9,-8,-0.7830804889409284,0.41894367375411573,-0.22282393277097717,2,Kentucky,Boyd County
1163,23007,1,0,44,76,139,258,173,2070,18900,6250,10000,-7,511,7,9,-8,-0.7830804889409284,0.41894367375411573,-0.22282393277097717,2,Kentucky,Boyle County
1164,23007,1,0,44,76,139,258,173,2070,18900,6250,10000,-7,511,7,9,-8,-0.7830804889409284,0.41894367375411573,-0.22282393277097717,2,Kentucky,Bracken County
1165,23007,1,0,44,76,139,258,173,2070,18900,6250,10000,-7,511,7,9,-8,-0.7830804889409284,0.41894367375411573,-0.22282393277097717,2,Kentucky,Breathitt County
1166,23007,1,0,44,76,139,258,173,2070,18900,6250,10000,-7,511,7,9,-8,-0.7830804889409284,0.41894367375411573,-0.22282393277097717,2,Kentucky,Breckinridge County
1167,23007,1,0,44,76,139,258,173,2070,18900,6250,10000,-7,511,7,9,-8,-0.7830804889409284,0.41894367375411573,-0.22282393277097717,2,Kentucky,Bullitt County
1168,23007,1,0,44,76,139,258,173,2070,18900,6250,10000,-7,511,7,9,-8,-0.7830804889409284,0.41894367375411573,-0.22282393277097717,2,Kentucky,Butler County
1169,23007,1,0,44,76,139,258,173,2070,18900,6250,10000,-7,511,7,9,-8,-0.7830804889409284,0.41894367375411573,-0.22282393277097717,2,Kentucky,Caldwell County
1170,23009,1,0,155,98,57,117,57,3060,19800,7750,12350,-7,447,3,3,-6,-0.5110202102698922,0.4273050488016722,0.7044641707039487,2,Kentucky,Calloway County
1171,23009,1,0,155,98,57,117,57,3060,19800,7750,12350,-7,447,3,3,-6,-0.5110202102698922,0.4273050488016722,0.7044641707039487,2,Kentucky,Campbell County
1172,23009,1,0,155,98,57,117,57,3060,19800,7750,12350,-7,447,3,3,-6,-0.5110202102698922,0.4273050488016722,0.7044641707039487,2,Kentucky,Carlisle County
1173,23009,1,0,155,98,57,117,57,3060,19800,7750,12350,-7,447,3,3,-6,-0.5110202102698922,0.4273050488016722,0.7044641707039487,2,Kentucky,Carroll County
